review_id,review_text,sentiment
3197,"Delivery was okay, nothing special",neutral
3198,Refund process is too slow,negative
3199,"Very slow delivery, not satisfied",negative
3200,"Service is average, could be better",neutral
3201,App works fine most of the time,neutral
3202,Prices are slightly high but service is okay,neutral
3203,"Super quick delivery, highly recommended",positive
3204,App keeps crashing frequently,negative
3205,Great service and friendly delivery partner,positive
3206,Very happy with the app and delivery speed,positive
3207,"Delivery was okay, nothing special",neutral
3208,"Delivery was okay, nothing special",neutral
3209,"Amazing experience, will order again",positive
3210,Not happy with the overall service,negative
3211,App keeps crashing frequently,negative
3212,Great service and friendly delivery partner,positive
3213,Customer service is very bad,negative
3214,Products were fresh and well packed,positive
3215,Terrible service and rude delivery partner,negative
3216,App keeps crashing frequently,negative
3217,"Worst experience, order got cancelled",negative
3218,Terrible service and rude delivery partner,negative
3219,App keeps crashing frequently,negative
3220,"Service is average, could be better",neutral
3221,Not happy with the overall service,negative
3222,"Very slow delivery, not satisfied",negative
3223,"Super quick delivery, highly recommended",positive
3224,Wrong items delivered again,negative
3225,App keeps crashing frequently,negative
3226,Terrible service and rude delivery partner,negative
3227,Support team responded late,neutral
3228,Excellent experience with instant delivery,positive
3229,Products were damaged and poorly packed,negative
3230,Terrible service and rude delivery partner,negative
3231,App keeps crashing frequently,negative
3232,Products were damaged and poorly packed,negative
3233,Loved the quick service and fresh products,positive
3234,Prices are slightly high but service is okay,neutral
3235,Smooth ordering and fast checkout,positive
3236,"Amazing experience, will order again",positive
3237,Customer support was very helpful,positive
3238,Customer support was very helpful,positive
3239,App keeps crashing frequently,negative
3240,Great service and friendly delivery partner,positive
3241,Delivery was super fast and very convenient,positive
3242,App keeps crashing frequently,negative
3243,"Delivery was okay, nothing special",neutral
3244,Wrong items delivered again,negative
3245,Products were fresh and well packed,positive
3246,Prices are slightly high but service is okay,neutral
3247,Support team responded late,neutral
3248,Customer service is very bad,negative
3249,Delivery was super fast and very convenient,positive
3250,Wrong items delivered again,negative
3251,"Amazing experience, will order again",positive
3252,"Amazing experience, will order again",positive
3253,Experience was neither good nor bad,neutral
3254,Customer service is very bad,negative
3255,Prices are slightly high but service is okay,neutral
3256,Support team responded late,neutral
3257,App keeps crashing frequently,negative
3258,Prices are slightly high but service is okay,neutral
3259,Great service and friendly delivery partner,positive
3260,"Super quick delivery, highly recommended",positive
3261,Customer service is very bad,negative
3262,Products were damaged and poorly packed,negative
3263,Wrong items delivered again,negative
3264,App works fine most of the time,neutral
3265,"Delivery was okay, nothing special",neutral
3266,Smooth ordering and fast checkout,positive
3267,Products were damaged and poorly packed,negative
3268,Terrible service and rude delivery partner,negative
3269,Not happy with the overall service,negative
3270,"Super quick delivery, highly recommended",positive
3271,App works fine most of the time,neutral
3272,"Worst experience, order got cancelled",negative
3273,"Delivery was okay, nothing special",neutral
3274,Delivery time was acceptable,neutral
3275,Delivery was super fast and very convenient,positive
3276,Overall experience is normal,neutral
3277,Not happy with the overall service,negative
3278,Customer service is very bad,negative
3279,Experience was neither good nor bad,neutral
3280,"Service is average, could be better",neutral
3281,Overall experience is normal,neutral
3282,Wrong items delivered again,negative
3283,Products were fresh and well packed,positive
3284,"Delivery was okay, nothing special",neutral
3285,Great service and friendly delivery partner,positive
3286,Very happy with the app and delivery speed,positive
3287,Wrong items delivered again,negative
3288,"Delivery was okay, nothing special",neutral
3289,App keeps crashing frequently,negative
3290,Overall experience is normal,neutral
3291,Smooth ordering and fast checkout,positive
3292,"Super quick delivery, highly recommended",positive
3293,Experience was neither good nor bad,neutral
3294,"Delivery was okay, nothing special",neutral
3295,"Very slow delivery, not satisfied",negative
3296,Customer support was very helpful,positive
3297,"Service is average, could be better",neutral
3298,Customer service is very bad,negative
3299,Products were damaged and poorly packed,negative
3300,Very happy with the app and delivery speed,positive
3301,"Amazing experience, will order again",positive
3302,Great service and friendly delivery partner,positive
3303,Overall experience is normal,neutral
3304,Delivery was very late and disappointing,negative
3305,Loved the quick service and fresh products,positive
3306,"Amazing experience, will order again",positive
3307,"Service is average, could be better",neutral
3308,Overall experience is normal,neutral
3309,Products were damaged and poorly packed,negative
3310,Excellent experience with instant delivery,positive
3311,"Super quick delivery, highly recommended",positive
3312,Terrible service and rude delivery partner,negative
3313,Support team responded late,neutral
3314,Product quality is fine,neutral
3315,Loved the quick service and fresh products,positive
3316,Very happy with the app and delivery speed,positive
3317,"Service is average, could be better",neutral
3318,Terrible service and rude delivery partner,negative
3319,Customer service is very bad,negative
3320,"Service is average, could be better",neutral
3321,Delivery was super fast and very convenient,positive
3322,Customer service is very bad,negative
3323,Not happy with the overall service,negative
3324,Product quality is fine,neutral
3325,Smooth ordering and fast checkout,positive
3326,Terrible service and rude delivery partner,negative
3327,"Amazing experience, will order again",positive
